SiteName,Urban,PlotID,species,age,count,morph
McIver,rural,63,QUGA,sm,0,dec
Wildwood,rural,67,QUGA,sm,0,dec
Wildwood,rural,69,QUGA,sm,0,dec
Wildwood,rural,74,QUGA,sm,0,dec
McIver,rural,75,QUGA,sm,0,dec
Sandy,rural,80,QUGA,sm,0,dec
Sandy,rural,82,QUGA,sm,0,dec
Sandy,rural,83,QUGA,sm,0,dec
Wildwood,rural,83,QUGA,sm,0,dec
Wildwood,rural,87,QUGA,sm,0,dec
Wildwood,rural,88,QUGA,sm,0,dec
Sandy,rural,95,QUGA,sm,0,dec
Sandy,rural,111,QUGA,sm,0,dec
Sandy,rural,122,QUGA,sm,0,dec
Sandy,rural,128,QUGA,sm,0,dec
Sandy,rural,136,QUGA,sm,0,dec
Sandy,rural,141,QUGA,sm,0,dec
Sandy,rural,159,QUGA,sm,0,dec
Sandy,rural,176,QUGA,sm,0,dec
Sandy,rural,181,QUGA,sm,0,dec
Barlow,rural,1,TSHE,lg,1,con
Marquam,urban,1,TSHE,lg,0,con
Tryon,urban,1,TSHE,lg,0,con
Wildwood,rural,1,TSHE,lg,0,con
Barlow,rural,2,TSHE,lg,1,con
Riverview,urban,2,TSHE,lg,0,con
Barlow,rural,3,TSHE,lg,0,con
ForestPark,urban,3,TSHE,lg,0,con
McIver,rural,3,TSHE,lg,0,con
Wildwood,rural,3,TSHE,lg,0,con
Barlow,rural,4,TSHE,lg,0,con
Marquam,urban,4,TSHE,lg,0,con
Riverview,urban,4,TSHE,lg,0,con
Riverview,urban,4,TSHE,lg,0,con
Marquam,urban,5,TSHE,lg,0,con
McIver,rural,5,TSHE,lg,0,con
Riverview,urban,5,TSHE,lg,0,con
Marquam,urban,6,TSHE,lg,0,con
Riverview,urban,6,TSHE,lg,0,con
Barlow,rural,7,TSHE,lg,0,con
Lacamas,urban,7,TSHE,lg,0,con
Riverview,urban,7,TSHE,lg,0,con
ForestPark,urban,8,TSHE,lg,0,con
Lacamas,urban,8,TSHE,lg,0,con
Tryon,urban,8,TSHE,lg,0,con
Barlow,rural,10,TSHE,lg,0,con
Lacamas,urban,10,TSHE,lg,0,con
Marquam,urban,10,TSHE,lg,0,con
Oxbow,rural,10,TSHE,lg,0,con
Oxbow,rural,11,TSHE,lg,0,con
Barlow,rural,11,TSHE,lg,0,con
ForestPark,urban,11,TSHE,lg,0,con
Marquam,urban,11,TSHE,lg,0,con
Riverview,urban,11,TSHE,lg,0,con
ForestPark,urban,12,TSHE,lg,0,con
Lacamas,urban,12,TSHE,lg,0,con
McIver,rural,12,TSHE,lg,0,con
Oxbow,rural,12,TSHE,lg,0,con
Barlow,rural,13,TSHE,lg,0,con
ForestPark,urban,13,TSHE,lg,0,con
Lacamas,urban,13,TSHE,lg,0,con
Tryon,urban,13,TSHE,lg,0,con
Barlow,rural,14,TSHE,lg,0,con
ForestPark,urban,14,TSHE,lg,0,con
Lacamas,urban,14,TSHE,lg,0,con
Marquam,urban,14,TSHE,lg,0,con
ForestPark,urban,15,TSHE,lg,0,con
ForestPark,urban,15,TSHE,lg,0,con
McIver,rural,15,TSHE,lg,0,con
Riverview,urban,15,TSHE,lg,0,con
Tryon,urban,15,TSHE,lg,0,con
Barlow,rural,16,TSHE,lg,1,con
Tryon,urban,16,TSHE,lg,0,con
Lacamas,urban,17,TSHE,lg,0,con
McIver,rural,18,TSHE,lg,0,con
Oxbow,rural,18,TSHE,lg,0,con
Riverview,urban,18,TSHE,lg,0,con
Tryon,urban,18,TSHE,lg,0,con
Wildwood,rural,18,TSHE,lg,1,con
ForestPark,urban,19,TSHE,lg,0,con
Barlow,rural,20,TSHE,lg,0,con
Lacamas,urban,20,TSHE,lg,0,con
McIver,rural,20,TSHE,lg,0,con
Riverview,urban,20,TSHE,lg,0,con
Riverview,urban,20,TSHE,lg,0,con
Lacamas,urban,21,TSHE,lg,0,con
Riverview,urban,21,TSHE,lg,0,con
Tryon,urban,21,TSHE,lg,0,con
Marquam,urban,22,TSHE,lg,0,con
Tryon,urban,23,TSHE,lg,0,con
Wildwood,rural,23,TSHE,lg,0,con
Barlow,rural,24,TSHE,lg,0,con
ForestPark,urban,24,TSHE,lg,0,con
Riverview,urban,24,TSHE,lg,0,con
Wildwood,rural,24,TSHE,lg,0,con
Barlow,rural,25,TSHE,lg,0,con
Marquam,urban,25,TSHE,lg,0,con
Riverview,urban,25,TSHE,lg,0,con
McIver,rural,26,TSHE,lg,0,con
Sandy,rural,26,TSHE,lg,0,con
Barlow,rural,27,TSHE,lg,0,con
Tryon,urban,27,TSHE,lg,0,con
Oxbow,rural,28,TSHE,lg,0,con
Tryon,urban,28,TSHE,lg,0,con
Lacamas,urban,29,TSHE,lg,0,con
Oxbow,rural,29,TSHE,lg,0,con
Tryon,urban,29,TSHE,lg,0,con
Barlow,rural,30,TSHE,lg,0,con
ForestPark,urban,30,TSHE,lg,0,con
Riverview,urban,30,TSHE,lg,0,con
Tryon,urban,30,TSHE,lg,0,con
Marquam,urban,31,TSHE,lg,0,con
McIver,rural,31,TSHE,lg,0,con
Tryon,urban,31,TSHE,lg,0,con
Marquam,urban,32,TSHE,lg,0,con
Oxbow,rural,32,TSHE,lg,0,con
Lacamas,urban,35,TSHE,lg,0,con
Marquam,urban,35,TSHE,lg,0,con
Oxbow,rural,35,TSHE,lg,0,con
Wildwood,rural,35,TSHE,lg,0,con
ForestPark,urban,36,TSHE,lg,0,con
Tryon,urban,36,TSHE,lg,0,con
Wildwood,rural,37,TSHE,lg,0,con
Oxbow,rural,38,TSHE,lg,0,con
Lacamas,urban,39,TSHE,lg,0,con
ForestPark,urban,40,TSHE,lg,0,con
Oxbow,rural,40,TSHE,lg,0,con
Tryon,urban,40,TSHE,lg,0,con
Wildwood,rural,40,TSHE,lg,0,con
McIver,rural,41,TSHE,lg,0,con
Lacamas,urban,43,TSHE,lg,0,con
Oxbow,rural,43,TSHE,lg,0,con
ForestPark,urban,45,TSHE,lg,0,con
Oxbow,rural,45,TSHE,lg,0,con
Oxbow,rural,46,TSHE,lg,0,con
Lacamas,urban,47,TSHE,lg,0,con
Marquam,urban,47,TSHE,lg,0,con
Oxbow,rural,47,TSHE,lg,0,con
Marquam,urban,48,TSHE,lg,0,con
Oxbow,rural,48,TSHE,lg,0,con
Sandy,rural,48,TSHE,lg,1,con
ForestPark,urban,49,TSHE,lg,0,con
Lacamas,urban,50,TSHE,lg,0,con
Marquam,urban,50,TSHE,lg,0,con
McIver,rural,51,TSHE,lg,0,con
Sandy,rural,53,TSHE,lg,0,con
McIver,rural,56,TSHE,lg,0,con
McIver,rural,57,TSHE,lg,0,con
McIver,rural,61,TSHE,lg,0,con
Wildwood,rural,61,TSHE,lg,0,con
McIver,rural,63,TSHE,lg,0,con
Wildwood,rural,67,TSHE,lg,0,con
Wildwood,rural,69,TSHE,lg,0,con
Wildwood,rural,74,TSHE,lg,0,con
McIver,rural,75,TSHE,lg,0,con
Sandy,rural,80,TSHE,lg,0,con
Sandy,rural,82,TSHE,lg,0,con
Sandy,rural,83,TSHE,lg,0,con
Wildwood,rural,83,TSHE,lg,0,con
Wildwood,rural,87,TSHE,lg,0,con
Wildwood,rural,88,TSHE,lg,0,con
Sandy,rural,95,TSHE,lg,0,con
Sandy,rural,111,TSHE,lg,0,con
Sandy,rural,122,TSHE,lg,0,con
Sandy,rural,128,TSHE,lg,0,con
Sandy,rural,136,TSHE,lg,0,con
Sandy,rural,141,TSHE,lg,1,con
Sandy,rural,159,TSHE,lg,0,con
Sandy,rural,176,TSHE,lg,0,con
Sandy,rural,181,TSHE,lg,0,con
Barlow,rural,1,PSME,lg,0,con
Marquam,urban,1,PSME,lg,0,con
Tryon,urban,1,PSME,lg,0,con
Wildwood,rural,1,PSME,lg,0,con
Barlow,rural,2,PSME,lg,0,con
Riverview,urban,2,PSME,lg,0,con
Barlow,rural,3,PSME,lg,0,con
ForestPark,urban,3,PSME,lg,0,con
McIver,rural,3,PSME,lg,0,con
Wildwood,rural,3,PSME,lg,0,con
Barlow,rural,4,PSME,lg,0,con
Marquam,urban,4,PSME,lg,0,con
Riverview,urban,4,PSME,lg,0,con
Riverview,urban,4,PSME,lg,0,con
Marquam,urban,5,PSME,lg,0,con
McIver,rural,5,PSME,lg,0,con
Riverview,urban,5,PSME,lg,0,con
Marquam,urban,6,PSME,lg,0,con
Riverview,urban,6,PSME,lg,0,con
Barlow,rural,7,PSME,lg,0,con
Lacamas,urban,7,PSME,lg,0,con
Riverview,urban,7,PSME,lg,0,con
ForestPark,urban,8,PSME,lg,0,con
Lacamas,urban,8,PSME,lg,0,con
Tryon,urban,8,PSME,lg,0,con
Barlow,rural,10,PSME,lg,0,con
Lacamas,urban,10,PSME,lg,0,con
Marquam,urban,10,PSME,lg,0,con
Oxbow,rural,10,PSME,lg,0,con
Oxbow,rural,11,PSME,lg,0,con
Barlow,rural,11,PSME,lg,0,con
ForestPark,urban,11,PSME,lg,0,con
Marquam,urban,11,PSME,lg,0,con
Riverview,urban,11,PSME,lg,0,con
ForestPark,urban,12,PSME,lg,0,con
Lacamas,urban,12,PSME,lg,0,con
McIver,rural,12,PSME,lg,0,con
Oxbow,rural,12,PSME,lg,0,con
Barlow,rural,13,PSME,lg,0,con
ForestPark,urban,13,PSME,lg,0,con
Lacamas,urban,13,PSME,lg,0,con
Tryon,urban,13,PSME,lg,0,con
Barlow,rural,14,PSME,lg,0,con
ForestPark,urban,14,PSME,lg,0,con
Lacamas,urban,14,PSME,lg,1,con
Marquam,urban,14,PSME,lg,0,con
ForestPark,urban,15,PSME,lg,0,con
ForestPark,urban,15,PSME,lg,0,con
McIver,rural,15,PSME,lg,0,con
Riverview,urban,15,PSME,lg,0,con
Tryon,urban,15,PSME,lg,0,con
Barlow,rural,16,PSME,lg,0,con
Tryon,urban,16,PSME,lg,0,con
Lacamas,urban,17,PSME,lg,1,con
McIver,rural,18,PSME,lg,0,con
Oxbow,rural,18,PSME,lg,0,con
Riverview,urban,18,PSME,lg,0,con
Tryon,urban,18,PSME,lg,0,con
Wildwood,rural,18,PSME,lg,0,con
ForestPark,urban,19,PSME,lg,0,con
Barlow,rural,20,PSME,lg,0,con
Lacamas,urban,20,PSME,lg,1,con
McIver,rural,20,PSME,lg,0,con
Riverview,urban,20,PSME,lg,0,con
Riverview,urban,20,PSME,lg,0,con
Lacamas,urban,21,PSME,lg,0,con
Riverview,urban,21,PSME,lg,0,con
Tryon,urban,21,PSME,lg,0,con
Marquam,urban,22,PSME,lg,0,con
Tryon,urban,23,PSME,lg,0,con
Wildwood,rural,23,PSME,lg,0,con
Barlow,rural,24,PSME,lg,0,con
ForestPark,urban,24,PSME,lg,0,con
Riverview,urban,24,PSME,lg,0,con
Wildwood,rural,24,PSME,lg,0,con
Barlow,rural,25,PSME,lg,0,con
Marquam,urban,25,PSME,lg,0,con
Riverview,urban,25,PSME,lg,0,con
McIver,rural,26,PSME,lg,0,con
Sandy,rural,26,PSME,lg,0,con
Barlow,rural,27,PSME,lg,0,con
Tryon,urban,27,PSME,lg,0,con
Oxbow,rural,28,PSME,lg,0,con
Tryon,urban,28,PSME,lg,0,con
Lacamas,urban,29,PSME,lg,0,con
Oxbow,rural,29,PSME,lg,0,con
Tryon,urban,29,PSME,lg,0,con
Barlow,rural,30,PSME,lg,0,con
ForestPark,urban,30,PSME,lg,0,con
Riverview,urban,30,PSME,lg,0,con
Tryon,urban,30,PSME,lg,0,con
Marquam,urban,31,PSME,lg,0,con
McIver,rural,31,PSME,lg,0,con
Tryon,urban,31,PSME,lg,0,con
Marquam,urban,32,PSME,lg,0,con
Oxbow,rural,32,PSME,lg,0,con
Lacamas,urban,35,PSME,lg,0,con
Marquam,urban,35,PSME,lg,0,con
Oxbow,rural,35,PSME,lg,0,con
Wildwood,rural,35,PSME,lg,0,con
ForestPark,urban,36,PSME,lg,0,con
Tryon,urban,36,PSME,lg,0,con
Wildwood,rural,37,PSME,lg,0,con
Oxbow,rural,38,PSME,lg,0,con
Lacamas,urban,39,PSME,lg,0,con
ForestPark,urban,40,PSME,lg,0,con
Oxbow,rural,40,PSME,lg,0,con
Tryon,urban,40,PSME,lg,0,con
Wildwood,rural,40,PSME,lg,0,con
McIver,rural,41,PSME,lg,0,con
Lacamas,urban,43,PSME,lg,0,con
Oxbow,rural,43,PSME,lg,0,con
ForestPark,urban,45,PSME,lg,0,con
Oxbow,rural,45,PSME,lg,0,con
Oxbow,rural,46,PSME,lg,0,con
Lacamas,urban,47,PSME,lg,0,con
Marquam,urban,47,PSME,lg,0,con
Oxbow,rural,47,PSME,lg,0,con
Marquam,urban,48,PSME,lg,0,con
Oxbow,rural,48,PSME,lg,0,con
Sandy,rural,48,PSME,lg,0,con
ForestPark,urban,49,PSME,lg,0,con
Lacamas,urban,50,PSME,lg,0,con
Marquam,urban,50,PSME,lg,0,con
McIver,rural,51,PSME,lg,0,con
Sandy,rural,53,PSME,lg,0,con
McIver,rural,56,PSME,lg,0,con
McIver,rural,57,PSME,lg,0,con
McIver,rural,61,PSME,lg,0,con
Wildwood,rural,61,PSME,lg,0,con
McIver,rural,63,PSME,lg,0,con
Wildwood,rural,67,PSME,lg,0,con
Wildwood,rural,69,PSME,lg,0,con
Wildwood,rural,74,PSME,lg,0,con
McIver,rural,75,PSME,lg,0,con
Sandy,rural,80,PSME,lg,0,con
Sandy,rural,82,PSME,lg,0,con
Sandy,rural,83,PSME,lg,0,con
Wildwood,rural,83,PSME,lg,0,con
Wildwood,rural,87,PSME,lg,0,con
Wildwood,rural,88,PSME,lg,0,con
Sandy,rural,95,PSME,lg,1,con
Sandy,rural,111,PSME,lg,0,con
Sandy,rural,122,PSME,lg,0,con
Sandy,rural,128,PSME,lg,0,con
Sandy,rural,136,PSME,lg,0,con
Sandy,rural,141,PSME,lg,0,con
Sandy,rural,159,PSME,lg,0,con
Sandy,rural,176,PSME,lg,0,con
Sandy,rural,181,PSME,lg,1,con
Barlow,rural,1,AB,lg,0,con
Marquam,urban,1,AB,lg,0,con
Tryon,urban,1,AB,lg,0,con
Wildwood,rural,1,AB,lg,0,con
Barlow,rural,2,AB,lg,0,con
Riverview,urban,2,AB,lg,0,con
Barlow,rural,3,AB,lg,0,con
ForestPark,urban,3,AB,lg,0,con
McIver,rural,3,AB,lg,0,con
Wildwood,rural,3,AB,lg,0,con
Barlow,rural,4,AB,lg,0,con
Marquam,urban,4,AB,lg,0,con
Riverview,urban,4,AB,lg,0,con
Riverview,urban,4,AB,lg,0,con
Marquam,urban,5,AB,lg,0,con
McIver,rural,5,AB,lg,0,con
Riverview,urban,5,AB,lg,0,con
Marquam,urban,6,AB,lg,0,con
Riverview,urban,6,AB,lg,0,con
Barlow,rural,7,AB,lg,0,con
Lacamas,urban,7,AB,lg,0,con
Riverview,urban,7,AB,lg,0,con
ForestPark,urban,8,AB,lg,0,con
Lacamas,urban,8,AB,lg,0,con
Tryon,urban,8,AB,lg,0,con
Barlow,rural,10,AB,lg,0,con
Lacamas,urban,10,AB,lg,0,con
Marquam,urban,10,AB,lg,0,con
Oxbow,rural,10,AB,lg,0,con
Oxbow,rural,11,AB,lg,0,con
Barlow,rural,11,AB,lg,0,con
ForestPark,urban,11,AB,lg,0,con
Marquam,urban,11,AB,lg,0,con
Riverview,urban,11,AB,lg,0,con
ForestPark,urban,12,AB,lg,0,con
Lacamas,urban,12,AB,lg,0,con
McIver,rural,12,AB,lg,0,con
Oxbow,rural,12,AB,lg,0,con
Barlow,rural,13,AB,lg,0,con
ForestPark,urban,13,AB,lg,0,con
Lacamas,urban,13,AB,lg,0,con
Tryon,urban,13,AB,lg,0,con
Barlow,rural,14,AB,lg,0,con
ForestPark,urban,14,AB,lg,0,con
Lacamas,urban,14,AB,lg,0,con
Marquam,urban,14,AB,lg,0,con
ForestPark,urban,15,AB,lg,0,con
ForestPark,urban,15,AB,lg,0,con
McIver,rural,15,AB,lg,0,con
Riverview,urban,15,AB,lg,0,con
Tryon,urban,15,AB,lg,0,con
Barlow,rural,16,AB,lg,0,con
Tryon,urban,16,AB,lg,0,con
Lacamas,urban,17,AB,lg,0,con
McIver,rural,18,AB,lg,0,con
Oxbow,rural,18,AB,lg,0,con
Riverview,urban,18,AB,lg,0,con
Tryon,urban,18,AB,lg,0,con
Wildwood,rural,18,AB,lg,0,con
ForestPark,urban,19,AB,lg,0,con
Barlow,rural,20,AB,lg,0,con
Lacamas,urban,20,AB,lg,0,con
McIver,rural,20,AB,lg,0,con
Riverview,urban,20,AB,lg,0,con
Riverview,urban,20,AB,lg,0,con
Lacamas,urban,21,AB,lg,0,con
Riverview,urban,21,AB,lg,0,con
Tryon,urban,21,AB,lg,0,con
Marquam,urban,22,AB,lg,0,con
Tryon,urban,23,AB,lg,0,con
Wildwood,rural,23,AB,lg,0,con
Barlow,rural,24,AB,lg,0,con
ForestPark,urban,24,AB,lg,0,con
Riverview,urban,24,AB,lg,0,con
Wildwood,rural,24,AB,lg,0,con
Barlow,rural,25,AB,lg,0,con
Marquam,urban,25,AB,lg,0,con
Riverview,urban,25,AB,lg,0,con
McIver,rural,26,AB,lg,0,con
Sandy,rural,26,AB,lg,0,con
Barlow,rural,27,AB,lg,0,con
Tryon,urban,27,AB,lg,0,con
Oxbow,rural,28,AB,lg,0,con
Tryon,urban,28,AB,lg,0,con
Lacamas,urban,29,AB,lg,0,con
Oxbow,rural,29,AB,lg,0,con
Tryon,urban,29,AB,lg,0,con
Barlow,rural,30,AB,lg,0,con
ForestPark,urban,30,AB,lg,0,con
Riverview,urban,30,AB,lg,0,con
Tryon,urban,30,AB,lg,0,con
Marquam,urban,31,AB,lg,0,con
McIver,rural,31,AB,lg,0,con
Tryon,urban,31,AB,lg,0,con
Marquam,urban,32,AB,lg,0,con
Oxbow,rural,32,AB,lg,0,con
Lacamas,urban,35,AB,lg,0,con
Marquam,urban,35,AB,lg,1,con
Oxbow,rural,35,AB,lg,0,con
Wildwood,rural,35,AB,lg,0,con
ForestPark,urban,36,AB,lg,0,con
Tryon,urban,36,AB,lg,0,con
Wildwood,rural,37,AB,lg,0,con
Oxbow,rural,38,AB,lg,0,con
Lacamas,urban,39,AB,lg,0,con
ForestPark,urban,40,AB,lg,0,con
Oxbow,rural,40,AB,lg,0,con
Tryon,urban,40,AB,lg,0,con
Wildwood,rural,40,AB,lg,0,con
McIver,rural,41,AB,lg,0,con
Lacamas,urban,43,AB,lg,0,con
Oxbow,rural,43,AB,lg,0,con
ForestPark,urban,45,AB,lg,0,con
Oxbow,rural,45,AB,lg,0,con
Oxbow,rural,46,AB,lg,0,con
Lacamas,urban,47,AB,lg,0,con
Marquam,urban,47,AB,lg,0,con
Oxbow,rural,47,AB,lg,0,con
Marquam,urban,48,AB,lg,0,con
Oxbow,rural,48,AB,lg,0,con
Sandy,rural,48,AB,lg,0,con
ForestPark,urban,49,AB,lg,0,con
Lacamas,urban,50,AB,lg,0,con
Marquam,urban,50,AB,lg,0,con
McIver,rural,51,AB,lg,0,con
Sandy,rural,53,AB,lg,0,con
McIver,rural,56,AB,lg,0,con
McIver,rural,57,AB,lg,0,con
McIver,rural,61,AB,lg,0,con
Wildwood,rural,61,AB,lg,0,con
McIver,rural,63,AB,lg,0,con
Wildwood,rural,67,AB,lg,0,con
Wildwood,rural,69,AB,lg,0,con
Wildwood,rural,74,AB,lg,0,con
McIver,rural,75,AB,lg,0,con
Sandy,rural,80,AB,lg,0,con
Sandy,rural,82,AB,lg,0,con
Sandy,rural,83,AB,lg,0,con
Wildwood,rural,83,AB,lg,0,con
Wildwood,rural,87,AB,lg,0,con
Wildwood,rural,88,AB,lg,0,con
Sandy,rural,95,AB,lg,0,con
Sandy,rural,111,AB,lg,0,con
Sandy,rural,122,AB,lg,0,con
Sandy,rural,128,AB,lg,0,con
Sandy,rural,136,AB,lg,0,con
Sandy,rural,141,AB,lg,0,con
Sandy,rural,159,AB,lg,0,con
Sandy,rural,176,AB,lg,0,con
Sandy,rural,181,AB,lg,0,con
Barlow,rural,1,THPL,lg,0,con
Marquam,urban,1,THPL,lg,0,con
Tryon,urban,1,THPL,lg,0,con
Wildwood,rural,1,THPL,lg,0,con
Barlow,rural,2,THPL,lg,0,con
Riverview,urban,2,THPL,lg,0,con
Barlow,rural,3,THPL,lg,0,con
ForestPark,urban,3,THPL,lg,0,con
McIver,rural,3,THPL,lg,0,con
Wildwood,rural,3,THPL,lg,0,con
Barlow,rural,4,THPL,lg,0,con
Marquam,urban,4,THPL,lg,0,con
Riverview,urban,4,THPL,lg,4,con
Riverview,urban,4,THPL,lg,0,con
Marquam,urban,5,THPL,lg,0,con
McIver,rural,5,THPL,lg,1,con
Riverview,urban,5,THPL,lg,0,con
Marquam,urban,6,THPL,lg,0,con
Riverview,urban,6,THPL,lg,0,con
Barlow,rural,7,THPL,lg,0,con
Lacamas,urban,7,THPL,lg,0,con
Riverview,urban,7,THPL,lg,0,con
ForestPark,urban,8,THPL,lg,0,con
Lacamas,urban,8,THPL,lg,0,con
Tryon,urban,8,THPL,lg,0,con
Barlow,rural,10,THPL,lg,0,con
Lacamas,urban,10,THPL,lg,0,con
Marquam,urban,10,THPL,lg,0,con
Oxbow,rural,10,THPL,lg,0,con
Oxbow,rural,11,THPL,lg,0,con
Barlow,rural,11,THPL,lg,0,con
ForestPark,urban,11,THPL,lg,0,con
Marquam,urban,11,THPL,lg,0,con
Riverview,urban,11,THPL,lg,0,con
ForestPark,urban,12,THPL,lg,0,con
Lacamas,urban,12,THPL,lg,0,con
McIver,rural,12,THPL,lg,0,con
Oxbow,rural,12,THPL,lg,0,con
Barlow,rural,13,THPL,lg,0,con
ForestPark,urban,13,THPL,lg,0,con
Lacamas,urban,13,THPL,lg,0,con
Tryon,urban,13,THPL,lg,0,con
Barlow,rural,14,THPL,lg,0,con
ForestPark,urban,14,THPL,lg,0,con
Lacamas,urban,14,THPL,lg,0,con
Marquam,urban,14,THPL,lg,0,con
ForestPark,urban,15,THPL,lg,0,con
ForestPark,urban,15,THPL,lg,0,con
McIver,rural,15,THPL,lg,0,con
Riverview,urban,15,THPL,lg,0,con
Tryon,urban,15,THPL,lg,0,con
Barlow,rural,16,THPL,lg,0,con
Tryon,urban,16,THPL,lg,1,con
Lacamas,urban,17,THPL,lg,0,con
McIver,rural,18,THPL,lg,0,con
Oxbow,rural,18,THPL,lg,0,con
Riverview,urban,18,THPL,lg,0,con
Tryon,urban,18,THPL,lg,1,con
Wildwood,rural,18,THPL,lg,0,con
ForestPark,urban,19,THPL,lg,0,con
Barlow,rural,20,THPL,lg,0,con
Lacamas,urban,20,THPL,lg,0,con
McIver,rural,20,THPL,lg,0,con
Riverview,urban,20,THPL,lg,4,con
Riverview,urban,20,THPL,lg,0,con
Lacamas,urban,21,THPL,lg,0,con
Riverview,urban,21,THPL,lg,0,con
Tryon,urban,21,THPL,lg,1,con
Marquam,urban,22,THPL,lg,0,con
Tryon,urban,23,THPL,lg,0,con
Wildwood,rural,23,THPL,lg,0,con
Barlow,rural,24,THPL,lg,0,con
ForestPark,urban,24,THPL,lg,0,con
Riverview,urban,24,THPL,lg,0,con
Wildwood,rural,24,THPL,lg,1,con
Barlow,rural,25,THPL,lg,1,con
Marquam,urban,25,THPL,lg,0,con
Riverview,urban,25,THPL,lg,0,con
McIver,rural,26,THPL,lg,0,con
Sandy,rural,26,THPL,lg,0,con
Barlow,rural,27,THPL,lg,0,con
Tryon,urban,27,THPL,lg,0,con
Oxbow,rural,28,THPL,lg,0,con
Tryon,urban,28,THPL,lg,0,con
Lacamas,urban,29,THPL,lg,0,con
Oxbow,rural,29,THPL,lg,0,con
Tryon,urban,29,THPL,lg,0,con
Barlow,rural,30,THPL,lg,0,con
ForestPark,urban,30,THPL,lg,0,con
Riverview,urban,30,THPL,lg,0,con
Tryon,urban,30,THPL,lg,0,con
Marquam,urban,31,THPL,lg,0,con
McIver,rural,31,THPL,lg,0,con
Tryon,urban,31,THPL,lg,0,con
Marquam,urban,32,THPL,lg,0,con
Oxbow,rural,32,THPL,lg,0,con
Lacamas,urban,35,THPL,lg,0,con
Marquam,urban,35,THPL,lg,0,con
Oxbow,rural,35,THPL,lg,1,con
Wildwood,rural,35,THPL,lg,0,con
ForestPark,urban,36,THPL,lg,0,con
Tryon,urban,36,THPL,lg,1,con
Wildwood,rural,37,THPL,lg,0,con
Oxbow,rural,38,THPL,lg,1,con
Lacamas,urban,39,THPL,lg,0,con
ForestPark,urban,40,THPL,lg,0,con
Oxbow,rural,40,THPL,lg,0,con
Tryon,urban,40,THPL,lg,0,con
Wildwood,rural,40,THPL,lg,0,con
McIver,rural,41,THPL,lg,0,con
Lacamas,urban,43,THPL,lg,0,con
Oxbow,rural,43,THPL,lg,0,con
ForestPark,urban,45,THPL,lg,0,con
Oxbow,rural,45,THPL,lg,0,con
Oxbow,rural,46,THPL,lg,0,con
Lacamas,urban,47,THPL,lg,0,con
Marquam,urban,47,THPL,lg,0,con
Oxbow,rural,47,THPL,lg,0,con
Marquam,urban,48,THPL,lg,0,con
Oxbow,rural,48,THPL,lg,0,con
Sandy,rural,48,THPL,lg,0,con
ForestPark,urban,49,THPL,lg,0,con
Lacamas,urban,50,THPL,lg,1,con
Marquam,urban,50,THPL,lg,0,con
McIver,rural,51,THPL,lg,0,con
Sandy,rural,53,THPL,lg,0,con
McIver,rural,56,THPL,lg,0,con
McIver,rural,57,THPL,lg,3,con
McIver,rural,61,THPL,lg,0,con
Wildwood,rural,61,THPL,lg,0,con
McIver,rural,63,THPL,lg,0,con
Wildwood,rural,67,THPL,lg,0,con
Wildwood,rural,69,THPL,lg,0,con
Wildwood,rural,74,THPL,lg,0,con
McIver,rural,75,THPL,lg,1,con
Sandy,rural,80,THPL,lg,0,con
Sandy,rural,82,THPL,lg,0,con
Sandy,rural,83,THPL,lg,0,con
Wildwood,rural,83,THPL,lg,0,con
Wildwood,rural,87,THPL,lg,0,con
Wildwood,rural,88,THPL,lg,0,con
Sandy,rural,95,THPL,lg,0,con
Sandy,rural,111,THPL,lg,0,con
Sandy,rural,122,THPL,lg,0,con
Sandy,rural,128,THPL,lg,0,con
Sandy,rural,136,THPL,lg,0,con
Sandy,rural,141,THPL,lg,0,con
Sandy,rural,159,THPL,lg,0,con
Sandy,rural,176,THPL,lg,0,con
Sandy,rural,181,THPL,lg,0,con
Barlow,rural,1,ACCI,lg,0,dec
Marquam,urban,1,ACCI,lg,0,dec
Tryon,urban,1,ACCI,lg,0,dec
Wildwood,rural,1,ACCI,lg,0,dec
Barlow,rural,2,ACCI,lg,0,dec
Riverview,urban,2,ACCI,lg,0,dec
Barlow,rural,3,ACCI,lg,0,dec
ForestPark,urban,3,ACCI,lg,0,dec
McIver,rural,3,ACCI,lg,0,dec
Wildwood,rural,3,ACCI,lg,0,dec
Barlow,rural,4,ACCI,lg,0,dec
Marquam,urban,4,ACCI,lg,0,dec
Riverview,urban,4,ACCI,lg,0,dec
Riverview,urban,4,ACCI,lg,0,dec
Marquam,urban,5,ACCI,lg,0,dec
McIver,rural,5,ACCI,lg,0,dec
Riverview,urban,5,ACCI,lg,0,dec
Marquam,urban,6,ACCI,lg,0,dec
Riverview,urban,6,ACCI,lg,0,dec
Barlow,rural,7,ACCI,lg,0,dec
Lacamas,urban,7,ACCI,lg,0,dec
Riverview,urban,7,ACCI,lg,0,dec
ForestPark,urban,8,ACCI,lg,0,dec
Lacamas,urban,8,ACCI,lg,0,dec
Tryon,urban,8,ACCI,lg,0,dec
Barlow,rural,10,ACCI,lg,0,dec
Lacamas,urban,10,ACCI,lg,0,dec
Marquam,urban,10,ACCI,lg,0,dec
Oxbow,rural,10,ACCI,lg,0,dec
Oxbow,rural,11,ACCI,lg,0,dec
Barlow,rural,11,ACCI,lg,0,dec
